PR_ms,QRS_ms,QT_ms,QTc_ms,n_beats
128.5,114.0,314.0,267.5833333333333,13.083333333333334
141.58333333333334,133.0,333.0,221.2,8.083333333333334
122.58333333333333,114.0,314.0,213.08333333333334,6.5
113.83333333333333,160.0,360.0,394.6666666666667,11.0
73.66666666666667,114.0,314.0,309.9166666666667,10.833333333333334
78.83333333333333,160.0,358.3333333333333,560.9090909090909,4.666666666666667
137.5,150.0,350.0,318.6666666666667,7.333333333333333
121.41666666666667,114.0,314.0,235.58333333333334,5.833333333333333
113.08333333333333,160.0,357.0833333333333,522.6363636363636,4.25
110.41666666666667,150.0,350.0,351.45454545454544,13.083333333333334
122.33333333333333,133.0,333.0,193.58333333333334,6.333333333333333
120.0,160.0,360.0,286.0833333333333,6.75
93.41666666666667,133.0,333.0,396.7,15.5
151.25,114.0,314.0,306.75,11.5
129.5,160.0,360.0,536.0,4.5
157.41666666666666,150.0,350.0,299.25,7.083333333333333
120.0,160.0,360.0,293.0833333333333,11.166666666666666
135.16666666666666,160.0,358.3333333333333,547.2727272727273,5.166666666666667
94.83333333333333,150.0,350.0,318.9166666666667,11.833333333333334
110.75,114.0,314.0,184.27272727272728,4.416666666666667
100.08333333333333,133.0,333.0,245.75,6.833333333333333
72.0,133.0,333.0,429.3,15.333333333333334
125.08333333333333,133.0,333.0,355.25,9.833333333333334
144.83333333333334,160.0,360.0,569.2727272727273,5.083333333333333
125.0,150.0,350.0,327.3333333333333,7.833333333333333
118.33333333333333,160.0,360.0,253.0,6.583333333333333
98.83333333333333,160.0,357.9166666666667,471.45454545454544,3.6666666666666665
105.16666666666667,150.0,350.0,280.54545454545456,10.0
117.5,160.0,360.0,280.9166666666667,7.5
103.5,114.0,314.0,202.25,7.416666666666667
116.58333333333333,145.0,345.0,362.25,13.666666666666666
123.83333333333333,114.0,314.0,286.5833333333333,9.916666666666666
122.25,160.0,359.1666666666667,560.1818181818181,5.0
152.16666666666666,150.0,350.0,316.1666666666667,6.833333333333333
115.0,160.0,360.0,255.0,7.666666666666667
137.83333333333334,160.0,358.75,536.7272727272727,4.333333333333333
149.41666666666666,133.0,333.0,360.4166666666667,8.25
100.91666666666667,133.0,333.0,274.22222222222223,7.333333333333333
91.66666666666667,160.0,360.0,292.4166666666667,7.75
68.33333333333333,133.0,333.0,288.3333333333333,10.833333333333334
127.08333333333333,150.0,350.0,321.9166666666667,7.75
135.75,160.0,359.8333333333333,533.5,5.25
132.25,150.0,350.0,321.0,7.75
116.66666666666667,160.0,360.0,300.5833333333333,9.416666666666666
73.66666666666667,160.0,356.25,508.3636363636364,3.8333333333333335
137.5,150.0,350.0,242.9,6.333333333333333
97.58333333333333,114.0,314.0,184.9090909090909,5.5
132.83333333333334,145.0,345.0,307.6666666666667,7.583333333333333
86.16666666666667,133.0,333.0,283.8333333333333,7.833333333333333
128.58333333333334,114.0,314.0,270.0,7.583333333333333
133.58333333333334,160.0,357.0833333333333,517.4545454545455,4.583333333333333
133.5,150.0,350.0,313.6666666666667,7.5
96.66666666666667,160.0,360.0,299.25,9.166666666666666
78.58333333333333,160.0,356.6666666666667,514.0,3.75
79.33333333333333,133.0,333.0,343.90909090909093,13.416666666666666
111.08333333333333,133.0,333.0,244.54545454545453,7.0
129.5,145.0,345.0,331.5833333333333,9.5
133.33333333333334,160.0,360.0,320.44444444444446,7.0
107.16666666666667,114.0,314.0,322.75,9.5
98.16666666666667,160.0,354.1666666666667,523.0,4.083333333333333
141.75,150.0,350.0,324.9166666666667,7.75
106.66666666666667,160.0,360.0,242.33333333333334,5.916666666666667
128.33333333333334,160.0,360.0,534.25,4.916666666666667
101.18181818181819,150.0,350.0,368.1,13.0
120.08333333333333,114.0,314.0,229.88888888888889,6.25
137.16666666666666,145.0,345.0,266.3333333333333,7.5
87.5,160.0,360.0,404.3636363636364,13.0
96.5,114.0,314.0,314.25,10.833333333333334
145.91666666666666,160.0,360.0,530.75,5.25
125.0,150.0,350.0,310.8333333333333,7.166666666666667
119.33333333333333,133.0,333.0,234.63636363636363,6.0
120.0,160.0,376.25,484.6363636363636,4.0
99.0,150.0,350.0,361.0,11.916666666666666
144.5,133.0,333.0,221.5,6.583333333333333
113.66666666666667,150.0,350.0,267.54545454545456,7.583333333333333
111.25,145.0,345.0,395.4166666666667,13.166666666666666
123.0,150.0,350.0,346.0833333333333,9.416666666666666
137.66666666666666,160.0,360.0,526.7272727272727,4.5
139.66666666666666,150.0,350.0,329.75,8.25
110.0,160.0,360.0,244.91666666666666,6.666666666666667
86.83333333333333,160.0,358.75,473.3636363636364,3.6666666666666665
145.5,145.0,345.0,341.75,9.666666666666666
114.25,114.0,314.0,216.41666666666666,7.75
111.08333333333333,133.0,333.0,229.5,8.25
73.91666666666667,133.0,333.0,361.25,14.083333333333334
76.08333333333333,114.0,314.0,318.3333333333333,10.5
73.33333333333333,160.0,360.0,519.3333333333334,4.416666666666667
145.91666666666666,150.0,350.0,302.75,6.916666666666667
98.75,133.0,333.0,237.8181818181818,5.5
128.5,160.0,357.5,486.72727272727275,3.8333333333333335
80.41666666666667,133.0,333.0,413.8181818181818,16.833333333333332
123.0,150.0,350.0,222.75,6.166666666666667
130.66666666666666,154.0,354.0,317.3333333333333,7.25
91.75,150.0,350.0,329.5833333333333,12.833333333333334
89.33333333333333,114.0,314.0,320.1666666666667,9.75
128.25,160.0,360.0,551.5454545454545,4.833333333333333
140.66666666666666,150.0,350.0,316.8333333333333,8.083333333333334
121.66666666666667,160.0,360.0,238.91666666666666,5.416666666666667
82.33333333333333,160.0,361.6666666666667,466.1,3.25
119.91666666666667,150.0,350.0,222.54545454545453,5.916666666666667
154.25,133.0,333.0,228.66666666666666,7.0
101.08333333333333,150.0,350.0,213.33333333333334,6.0
136.75,133.0,333.0,403.0,10.916666666666666
136.66666666666666,150.0,350.0,349.8333333333333,8.333333333333334
108.08333333333333,160.0,358.75,519.1818181818181,4.166666666666667
128.08333333333334,150.0,350.0,312.9166666666667,7.25
113.33333333333333,160.0,360.0,237.41666666666666,5.5
124.83333333333333,160.0,361.6666666666667,510.75,4.166666666666667
150.08333333333334,150.0,350.0,263.9166666666667,8.416666666666666
106.66666666666667,160.0,360.0,174.66666666666666,5.416666666666667
114.75,150.0,350.0,206.25,5.25
89.75,133.0,333.0,403.9166666666667,17.916666666666668
96.41666666666667,114.0,314.0,267.5833333333333,7.166666666666667
115.08333333333333,160.0,359.1666666666667,523.0,4.25
134.33333333333334,150.0,350.0,307.75,6.833333333333333
108.33333333333333,160.0,360.0,262.5,10.166666666666666
134.66666666666666,160.0,362.0833333333333,536.9090909090909,4.5
100.0,133.0,333.0,273.90909090909093,9.75
133.33333333333334,114.0,314.0,216.36363636363637,8.0
130.66666666666666,133.0,333.0,150.58333333333334,5.083333333333333
78.58333333333333,133.0,333.0,409.9,14.5
142.58333333333334,133.0,333.0,353.25,10.166666666666666
131.66666666666666,160.0,360.0,538.4545454545455,4.833333333333333
112.41666666666667,150.0,350.0,334.5833333333333,7.583333333333333
100.0,160.0,360.0,278.5833333333333,7.916666666666667
83.5,160.0,362.0833333333333,510.09090909090907,4.0
101.08333333333333,150.0,350.0,305.1666666666667,10.75
145.0,160.0,360.0,278.6666666666667,7.333333333333333
110.83333333333333,160.0,360.0,262.4166666666667,7.5
100.0,150.0,350.0,270.8181818181818,7.166666666666667
79.66666666666667,114.0,314.0,325.75,11.666666666666666
113.91666666666667,160.0,360.0,536.6363636363636,4.583333333333333
143.75,150.0,350.0,299.25,6.833333333333333
88.33333333333333,160.0,360.0,265.1666666666667,7.5
110.83333333333333,160.0,356.25,490.54545454545456,3.8333333333333335
138.58333333333334,150.0,350.0,262.90909090909093,8.666666666666666
117.91666666666667,114.0,314.0,220.54545454545453,5.916666666666667
98.16666666666667,133.0,333.0,315.25,10.166666666666666
85.83333333333333,160.0,360.0,405.8181818181818,12.083333333333334
105.91666666666667,114.0,314.0,258.0,5.166666666666667
108.33333333333333,160.0,360.0,526.0909090909091,4.333333333333333
126.0,150.0,350.0,315.9166666666667,6.833333333333333
130.0,160.0,360.0,232.08333333333334,5.583333333333333
81.08333333333333,160.0,356.6666666666667,519.7272727272727,4.0
95.91666666666667,150.0,350.0,279.1111111111111,5.75
121.91666666666667,150.0,350.0,266.54545454545456,8.666666666666666
107.41666666666667,150.0,350.0,241.5,7.666666666666667
100.08333333333333,150.0,350.0,310.4166666666667,10.0
130.33333333333334,150.0,350.0,357.5833333333333,11.416666666666666
139.66666666666666,160.0,360.0,560.0,5.333333333333333
134.33333333333334,150.0,350.0,316.3333333333333,7.333333333333333
110.0,160.0,360.0,305.0833333333333,11.666666666666666
131.41666666666666,159.16666666666666,357.9166666666667,554.0833333333334,5.083333333333333
89.66666666666667,150.0,350.0,325.0,12.25
85.25,133.0,333.0,234.9090909090909,7.5
122.0,145.0,345.0,294.1666666666667,7.916666666666667
143.33333333333334,160.0,360.0,313.3333333333333,9.166666666666666
117.83333333333333,114.0,314.0,290.0,9.416666666666666
123.08333333333333,160.0,360.0,514.8181818181819,4.5
144.83333333333334,150.0,350.0,306.1666666666667,6.916666666666667
126.66666666666667,160.0,360.0,236.25,6.583333333333333
69.16666666666667,160.0,356.6666666666667,547.0,4.25
80.58333333333333,133.0,333.0,270.25,8.75
140.25,133.0,333.0,195.0,6.833333333333333
126.25,133.0,333.0,243.27272727272728,6.083333333333333
114.75,133.0,333.0,293.25,9.916666666666666
143.33333333333334,160.0,360.0,249.83333333333334,6.333333333333333
125.55555555555556,160.0,360.0,524.1111111111111,3.8333333333333335
132.25,150.0,350.0,304.1666666666667,7.583333333333333
106.66666666666667,160.0,360.0,244.66666666666666,7.083333333333333
116.25,160.0,358.5,498.3636363636364,4.0
122.58333333333333,114.0,314.0,252.72727272727272,9.75
131.5,133.0,333.0,211.8181818181818,5.416666666666667
138.33333333333334,160.0,360.0,314.75,8.75
124.91666666666667,145.0,345.0,433.25,17.333333333333332
124.0,150.0,350.0,311.25,6.583333333333333
111.25,160.0,359.5833333333333,522.1,4.75
150.91666666666666,150.0,350.0,302.4166666666667,7.0
120.0,160.0,360.0,250.0,5.75
75.58333333333333,160.0,359.75,503.6363636363636,4.0
102.08333333333333,150.0,350.0,301.5,15.25
148.66666666666666,133.0,333.0,212.91666666666666,9.666666666666666
116.66666666666667,160.0,360.0,277.6666666666667,6.75
153.33333333333334,160.0,360.0,262.4166666666667,7.0
133.33333333333334,114.0,314.0,296.9166666666667,10.416666666666666
103.75,160.0,359.5833333333333,522.9090909090909,4.166666666666667
145.91666666666666,150.0,350.0,334.0833333333333,8.416666666666666
122.16666666666667,133.0,333.0,258.8333333333333,6.333333333333333
82.83333333333333,160.0,360.0,512.3636363636364,3.9166666666666665
115.58333333333333,150.0,350.0,277.3,8.833333333333334
146.66666666666666,160.0,360.0,196.1818181818182,6.5
123.33333333333333,160.0,360.0,247.72727272727272,5.666666666666667
57.333333333333336,150.0,350.0,349.45454545454544,11.0
116.66666666666667,114.0,314.0,297.0,9.166666666666666
98.16666666666667,159.33333333333334,359.3333333333333,533.5833333333334,4.833333333333333
141.66666666666666,150.0,350.0,312.5,7.833333333333333
118.33333333333333,160.0,360.0,268.5833333333333,7.666666666666667
79.0,160.0,361.6666666666667,474.0,3.75
113.66666666666667,150.0,350.0,296.25,9.0
159.41666666666666,150.0,350.0,247.66666666666666,9.0
115.16666666666667,145.0,345.0,264.8333333333333,5.833333333333333
78.5,133.0,333.0,364.3333333333333,8.833333333333334
82.0,114.0,314.0,301.25,9.333333333333334
133.75,160.0,360.0,559.6363636363636,4.75
124.08333333333333,150.0,350.0,312.4166666666667,7.0
123.33333333333333,160.0,360.0,264.5,6.416666666666667
91.41666666666667,159.33333333333334,357.9166666666667,454.0,3.3333333333333335
94.75,150.0,350.0,310.0,11.5
135.83333333333334,160.0,360.0,260.0,8.083333333333334
145.0,160.0,360.0,301.27272727272725,8.833333333333334
75.66666666666667,133.0,333.0,426.9,16.083333333333332
146.91666666666666,150.0,350.0,340.25,9.75
142.83333333333334,160.0,360.0,536.6363636363636,4.75
149.0,150.0,350.0,307.6666666666667,6.75
116.66666666666667,160.0,360.0,262.5833333333333,7.5
89.5,159.33333333333334,348.0833333333333,478.6363636363636,3.6666666666666665
130.91666666666666,114.0,314.0,219.91666666666666,9.75
113.91666666666667,133.0,333.0,234.2,5.75
120.25,114.0,314.0,169.16666666666666,5.5
100.83333333333333,160.0,360.0,428.75,18.25
133.41666666666666,150.0,350.0,364.4166666666667,11.333333333333334
133.75,160.0,359.5833333333333,543.2727272727273,4.666666666666667
154.16666666666666,150.0,350.0,306.75,7.25
108.33333333333333,160.0,360.0,304.54545454545456,10.25
83.58333333333333,160.0,360.0,525.8181818181819,4.083333333333333
114.66666666666667,133.0,333.0,256.8181818181818,8.333333333333334
130.0,160.0,360.0,212.9090909090909,6.0
132.41666666666666,133.0,333.0,255.83333333333334,8.666666666666666
135.5,150.0,350.0,267.8181818181818,8.5
102.75,133.0,333.0,283.25,7.833333333333333
105.41666666666667,160.0,362.0833333333333,528.9090909090909,4.333333333333333
144.75,150.0,350.0,302.0833333333333,6.916666666666667
98.33333333333333,160.0,360.0,252.36363636363637,6.25
75.33333333333333,160.0,350.8333333333333,455.6666666666667,3.5
94.83333333333333,150.0,350.0,264.3636363636364,7.916666666666667
126.66666666666667,160.0,360.0,209.4,6.5
126.66666666666667,160.0,360.0,275.3333333333333,7.416666666666667
93.33333333333333,160.0,360.0,431.0,13.333333333333334
139.66666666666666,150.0,350.0,352.8333333333333,9.916666666666666
81.0,160.0,359.5833333333333,506.8333333333333,4.083333333333333
158.33333333333334,150.0,350.0,319.0,6.833333333333333
121.66666666666667,160.0,360.0,248.83333333333334,6.083333333333333
104.08333333333333,160.0,356.6666666666667,526.1818181818181,4.0
129.16666666666666,133.0,333.0,218.9090909090909,8.666666666666666
145.91666666666666,150.0,350.0,255.5,8.5
122.5,160.0,360.0,294.6666666666667,8.5
71.91666666666667,150.0,350.0,444.5833333333333,17.75
142.75,150.0,350.0,355.8333333333333,10.5
151.66666666666666,160.0,360.0,547.5833333333334,5.166666666666667
127.08333333333333,150.0,350.0,331.25,7.916666666666667
145.0,160.0,360.0,286.5833333333333,10.25
124.08333333333333,160.0,358.75,499.8333333333333,4.333333333333333
95.91666666666667,150.0,350.0,374.27272727272725,13.166666666666666
119.75,150.0,350.0,238.41666666666666,7.666666666666667
122.25,133.0,333.0,264.25,9.0
82.16666666666667,114.0,314.0,305.5833333333333,17.0
140.75,150.0,350.0,353.5833333333333,10.583333333333334
80.75,160.0,360.0,517.8181818181819,4.333333333333333
126.08333333333333,150.0,350.0,326.8333333333333,8.083333333333334
108.33333333333333,160.0,360.0,292.72727272727275,9.5
105.58333333333333,160.0,356.25,521.0909090909091,4.25
129.16666666666666,150.0,350.0,291.1818181818182,8.416666666666666
166.66666666666666,160.0,360.0,208.75,9.833333333333334
111.25,145.0,345.0,279.72727272727275,6.416666666666667
103.25,150.0,350.0,244.5,7.333333333333333
111.91666666666667,114.0,314.0,312.75,11.416666666666666
137.16666666666666,160.0,360.0,535.75,5.333333333333333
149.0,150.0,350.0,313.5,7.916666666666667
120.0,160.0,360.0,294.75,10.75
89.16666666666667,160.0,360.0,529.1818181818181,4.083333333333333
70.83333333333333,150.0,350.0,371.8,10.75
153.33333333333334,160.0,360.0,206.16666666666666,7.583333333333333
122.41666666666667,154.0,354.0,326.1666666666667,8.0
124.91666666666667,133.0,333.0,288.09090909090907,8.583333333333334
90.33333333333333,114.0,314.0,267.0,7.25
141.08333333333334,160.0,360.0,498.1818181818182,3.9166666666666665
144.83333333333334,150.0,350.0,309.5833333333333,7.583333333333333
131.66666666666666,160.0,360.0,244.25,6.416666666666667
90.41666666666667,160.0,357.9166666666667,493.27272727272725,4.0
113.08333333333333,114.0,314.0,232.08333333333334,10.0
72.5,160.0,360.0,297.54545454545456,7.5
109.33333333333333,133.0,333.0,241.66666666666666,7.166666666666667
119.91666666666667,150.0,350.0,272.4166666666667,9.833333333333334
88.91666666666667,133.0,333.0,296.9166666666667,9.916666666666666
142.66666666666666,160.0,360.0,556.6363636363636,4.666666666666667
145.75,150.0,350.0,311.25,6.833333333333333
120.91666666666667,133.0,333.0,221.83333333333334,5.583333333333333
84.75,160.0,356.0833333333333,465.25,3.4166666666666665
132.5,160.0,360.0,284.8,6.083333333333333
165.0,160.0,360.0,191.66666666666666,7.166666666666667
135.5,145.0,345.0,325.1818181818182,7.333333333333333
82.58333333333333,145.0,345.0,526.2,15.916666666666666
114.25,114.0,314.0,293.5,10.416666666666666
114.83333333333333,160.0,359.1666666666667,570.3636363636364,4.833333333333333
146.83333333333334,150.0,350.0,302.5,7.083333333333333
101.58333333333333,133.0,333.0,263.4166666666667,6.5
140.41666666666666,160.0,359.1666666666667,545.6666666666666,4.833333333333333
95.83333333333333,150.0,350.0,368.2,14.333333333333334
127.83333333333333,133.0,333.0,207.0909090909091,6.0
92.16666666666667,133.0,333.0,285.6666666666667,6.833333333333333
91.75,150.0,350.0,431.9,17.583333333333332
155.66666666666666,133.0,333.0,288.5833333333333,10.5
137.83333333333334,160.0,360.0,553.6666666666666,5.333333333333333
140.75,150.0,350.0,307.5833333333333,7.833333333333333
103.33333333333333,160.0,360.0,260.09090909090907,7.0
90.58333333333333,160.0,357.9166666666667,440.75,3.25
127.33333333333333,114.0,314.0,263.75,9.0
158.33333333333334,160.0,360.0,203.41666666666666,6.666666666666667
132.5,160.0,360.0,308.1666666666667,9.083333333333334
132.5,145.0,345.0,330.5,8.916666666666666
111.83333333333333,114.0,314.0,304.3333333333333,9.916666666666666
88.08333333333333,160.0,356.6666666666667,525.1,4.0
136.5,150.0,350.0,331.5833333333333,8.333333333333334
101.66666666666667,160.0,360.0,288.1666666666667,10.333333333333334
103.41666666666667,160.0,376.25,487.6363636363636,3.5833333333333335
174.25,145.0,345.0,345.72727272727275,9.083333333333334
133.41666666666666,133.0,333.0,191.16666666666666,6.083333333333333
126.25,114.0,314.0,187.66666666666666,6.083333333333333
89.66666666666667,150.0,350.0,277.90909090909093,9.166666666666666
129.25,150.0,350.0,352.4166666666667,8.083333333333334
60.666666666666664,158.5,354.1666666666667,511.3333333333333,3.75
129.25,150.0,350.0,322.3333333333333,7.75
116.66666666666667,160.0,360.0,246.33333333333334,6.583333333333333
108.58333333333333,160.0,360.6666666666667,486.6666666666667,3.6666666666666665
144.5,133.0,333.0,193.0,8.083333333333334
160.5,150.0,350.0,262.8333333333333,9.916666666666666
111.08333333333333,133.0,333.0,242.41666666666666,6.75
97.5,160.0,360.0,471.3636363636364,16.916666666666668
101.25,114.0,314.0,280.0,8.083333333333334
139.75,160.0,360.0,572.1818181818181,5.25
140.75,150.0,350.0,301.5833333333333,6.833333333333333
125.0,160.0,360.0,229.58333333333334,5.75
109.16666666666667,160.0,360.8333333333333,510.27272727272725,3.8333333333333335
102.08333333333333,150.0,350.0,296.4,7.916666666666667
138.0,114.0,314.0,221.91666666666666,9.333333333333334
115.83333333333333,133.0,333.0,285.09090909090907,8.75
96.91666666666667,150.0,350.0,288.09090909090907,8.916666666666666
182.0,133.0,333.0,289.6666666666667,9.333333333333334
139.83333333333334,160.0,360.0,553.5,5.166666666666667
126.0,150.0,350.0,286.5833333333333,6.5
135.0,160.0,360.0,220.75,5.166666666666667
98.41666666666667,160.0,360.0,470.54545454545456,3.4166666666666665
100.0,150.0,350.0,340.75,14.333333333333334
111.83333333333333,114.0,314.0,187.8181818181818,4.666666666666667
170.5,133.0,333.0,284.72727272727275,8.833333333333334
120.83333333333333,150.0,350.0,259.1666666666667,7.166666666666667
130.91666666666666,114.0,314.0,306.25,11.416666666666666
141.75,160.0,360.0,554.25,5.416666666666667
154.25,150.0,350.0,306.1666666666667,6.833333333333333
122.33333333333333,133.0,333.0,240.08333333333334,5.666666666666667
120.83333333333333,160.0,358.1666666666667,461.1666666666667,3.5833333333333335
130.58333333333334,133.0,333.0,274.1666666666667,10.5
106.5,150.0,344.8333333333333,215.83333333333334,5.666666666666667
90.25,133.0,333.0,314.1666666666667,7.416666666666667
84.08333333333333,133.0,333.0,390.3333333333333,17.583333333333332
92.83333333333333,114.0,314.0,310.3333333333333,10.916666666666666
146.25,160.0,360.0,551.0,5.416666666666667
139.58333333333334,150.0,350.0,323.1666666666667,7.583333333333333
111.66666666666667,160.0,360.0,296.8333333333333,11.0
151.83333333333334,160.0,358.75,533.5833333333334,4.833333333333333
102.08333333333333,150.0,350.0,302.5,9.416666666666666
105.58333333333333,133.0,333.0,262.6,8.083333333333334
111.16666666666667,133.0,333.0,169.36363636363637,5.0
90.16666666666667,145.0,345.0,273.27272727272725,5.833333333333333
79.75,114.0,314.0,316.8333333333333,10.0
138.25,160.0,360.0,577.3636363636364,4.916666666666667
139.75,150.0,350.0,306.5,7.083333333333333
90.0,160.0,360.0,268.0,9.333333333333334
118.16666666666667,160.0,360.0,472.5833333333333,4.083333333333333
116.66666666666667,150.0,350.0,296.8181818181818,11.5
130.9090909090909,160.0,360.0,225.7,4.833333333333333
96.66666666666667,160.0,360.0,287.0,7.666666666666667
124.41666666666667,145.0,345.0,401.8,9.833333333333334
103.58333333333333,114.0,314.0,298.5,10.583333333333334
104.5,160.0,360.0,560.9090909090909,4.666666666666667
149.08333333333334,150.0,350.0,306.25,7.583333333333333
110.0,160.0,360.0,270.8333333333333,8.083333333333334
134.66666666666666,160.0,359.1666666666667,515.8333333333334,4.333333333333333
119.83333333333333,150.0,350.0,268.5833333333333,10.75
103.08333333333333,150.0,350.0,262.27272727272725,6.75
125.83333333333333,160.0,360.0,299.90909090909093,8.333333333333334
63.333333333333336,160.0,360.0,499.09090909090907,18.583333333333332
134.33333333333334,150.0,350.0,349.5,8.75
126.83333333333333,160.0,360.0,518.9090909090909,4.75
163.58333333333334,150.0,350.0,314.5,7.083333333333333
107.08333333333333,133.0,333.0,264.8333333333333,6.583333333333333
134.33333333333334,160.0,355.4166666666667,498.3636363636364,4.0
122.16666666666667,133.0,333.0,307.1666666666667,10.916666666666666
113.66666666666667,150.0,350.0,268.0,5.0
107.5,160.0,360.0,234.5,5.666666666666667
69.33333333333333,133.0,333.0,405.3333333333333,9.5
144.91666666666666,150.0,350.0,362.5833333333333,10.333333333333334
143.58333333333334,159.58333333333334,358.1666666666667,534.0,5.0
135.41666666666666,150.0,350.0,300.75,6.5
81.66666666666667,160.0,360.0,326.6666666666667,9.0
102.41666666666667,160.0,357.9166666666667,486.72727272727275,3.75
105.41666666666667,133.0,333.0,287.8333333333333,8.5
108.33333333333333,133.0,333.0,256.6363636363636,6.583333333333333
106.66666666666667,160.0,360.0,280.4166666666667,7.916666666666667
95.91666666666667,150.0,350.0,275.5,9.916666666666666
136.41666666666666,150.0,350.0,305.6666666666667,7.25
106.33333333333333,160.0,360.0,524.6363636363636,4.416666666666667
151.08333333333334,150.0,350.0,301.9166666666667,7.166666666666667
116.66666666666667,160.0,360.0,228.5,5.416666666666667
142.41666666666666,160.0,357.5,533.4545454545455,4.333333333333333
124.0,150.0,350.0,287.5,11.583333333333334
140.83333333333334,160.0,360.0,231.1,4.416666666666667
123.83333333333333,114.0,314.0,189.63636363636363,5.75
109.16666666666667,133.0,333.0,395.9,16.0
132.33333333333334,150.0,350.0,347.0833333333333,10.166666666666666
100.41666666666667,160.0,356.25,552.5833333333334,4.333333333333333
154.25,150.0,350.0,324.5833333333333,8.0
141.66666666666666,160.0,360.0,281.0833333333333,10.0
132.58333333333334,160.0,358.5,496.5833333333333,4.5
105.25,150.0,350.0,372.0,16.5
155.0,160.0,360.0,215.27272727272728,8.25
108.33333333333333,160.0,360.0,221.0,4.333333333333333
80.25,150.0,350.0,440.2,15.75
124.08333333333333,150.0,350.0,315.3333333333333,6.916666666666667
143.91666666666666,160.0,360.0,546.2727272727273,4.916666666666667
144.91666666666666,150.0,350.0,306.9166666666667,6.833333333333333
105.0,160.0,360.0,300.5,11.0
129.08333333333334,160.0,360.0,512.1666666666666,4.5
90.66666666666667,133.0,333.0,236.41666666666666,6.583333333333333
184.66666666666666,133.0,333.0,216.41666666666666,7.5
109.66666666666667,133.0,333.0,274.9166666666667,6.666666666666667
107.0,114.0,314.0,270.0833333333333,11.583333333333334
108.25,114.0,314.0,316.25,10.666666666666666
143.33333333333334,160.0,357.5,541.2727272727273,4.916666666666667
134.5,150.0,350.0,317.75,7.166666666666667
128.33333333333334,160.0,360.0,225.41666666666666,5.416666666666667
60.583333333333336,160.0,356.6666666666667,541.2,3.8333333333333335
119.75,150.0,350.0,244.0,6.25
109.41666666666667,150.0,350.0,275.6363636363636,5.666666666666667
106.08333333333333,145.0,345.0,279.9166666666667,6.666666666666667
163.75,133.0,333.0,420.6,12.083333333333334
131.33333333333334,150.0,350.0,343.3333333333333,9.5
98.75,160.0,358.9166666666667,536.1666666666666,4.333333333333333
141.66666666666666,114.0,314.0,269.0833333333333,7.25
113.33333333333333,160.0,360.0,264.5833333333333,9.5
93.5,159.83333333333334,356.0833333333333,523.8888888888889,3.5
97.16666666666667,133.0,333.0,313.1666666666667,8.916666666666666
120.0,160.0,360.0,276.1111111111111,5.916666666666667
76.83333333333333,133.0,333.0,271.5833333333333,9.0
59.416666666666664,150.0,350.0,460.8181818181818,17.416666666666668
107.16666666666667,114.0,314.0,257.5,7.166666666666667
130.83333333333334,160.0,360.0,547.8181818181819,4.75
157.33333333333334,150.0,350.0,299.25,6.75
122.25,133.0,333.0,243.9090909090909,5.666666666666667
87.75,159.83333333333334,357.9166666666667,451.5833333333333,3.3333333333333335
109.25,133.0,333.0,300.6666666666667,10.0
153.33333333333334,160.0,360.0,202.9,6.083333333333333
107.5,133.0,333.0,220.0,5.5
119.75,145.0,343.5,368.5833333333333,11.666666666666666
132.41666666666666,150.0,350.0,354.0,8.916666666666666
145.5,160.0,359.1666666666667,536.2727272727273,4.5
151.16666666666666,150.0,350.0,313.8333333333333,7.666666666666667
118.33333333333333,160.0,360.0,257.45454545454544,6.416666666666667
116.08333333333333,160.0,358.3333333333333,475.3333333333333,3.5833333333333335
95.91666666666667,150.0,350.0,258.2,5.416666666666667
144.5,133.0,333.0,221.8181818181818,8.416666666666666
133.41666666666666,150.0,350.0,235.58333333333334,6.916666666666667
70.16666666666667,133.0,333.0,361.0833333333333,17.416666666666668
146.41666666666666,114.0,314.0,303.5,11.416666666666666
142.66666666666666,160.0,360.0,536.6666666666666,5.166666666666667
153.16666666666666,150.0,350.0,313.3333333333333,7.916666666666667
118.08333333333333,133.0,333.0,243.16666666666666,6.916666666666667
129.16666666666666,160.0,357.5,536.2727272727273,4.5
106.5,133.0,333.0,341.45454545454544,13.166666666666666
138.08333333333334,114.0,314.0,199.75,5.666666666666667
133.25,145.0,345.0,331.27272727272725,9.5
122.66666666666667,145.0,345.0,518.7,17.25
125.08333333333333,150.0,350.0,352.5,8.416666666666666
81.66666666666667,160.0,358.1666666666667,563.9090909090909,4.333333333333333
131.25,150.0,350.0,319.4166666666667,7.333333333333333
116.66666666666667,160.0,360.0,240.25,5.833333333333333
111.16666666666667,160.0,358.5,509.4166666666667,4.666666666666667
106.91666666666667,133.0,333.0,288.90909090909093,15.666666666666666
138.91666666666666,133.0,333.0,191.91666666666666,6.666666666666667
102.16666666666667,150.0,350.0,253.58333333333334,7.916666666666667
74.08333333333333,133.0,333.0,322.1666666666667,13.583333333333334
134.75,133.0,333.0,312.9166666666667,11.416666666666666
137.0,160.0,360.0,542.1666666666666,4.916666666666667
137.58333333333334,150.0,350.0,295.6666666666667,7.083333333333333
90.0,160.0,360.0,280.8333333333333,8.416666666666666
91.66666666666667,160.0,356.6666666666667,529.4545454545455,3.8333333333333335
120.91666666666667,150.0,350.0,261.6666666666667,10.0
119.41666666666667,133.0,333.0,234.0,6.25
